/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10449/: vold = 80.2108204525948, vnew = 120.48147598634583, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1045/: vold = 106.34606048030646, vnew = 85.22100432167744, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10450/: vold = 56.52004392276928, vnew = 168.05121579769678, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10451/: vold = 46.471035659289214, vnew = 131.36991225273812, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10452/: vold = 167.14988251678264, vnew = 39.15614390500035, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10453/: vold = 68.17677803343305, vnew = 196.97330616084156, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10454/: vold = 79.13949134616199, vnew = 158.82289939533928, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10455/: vold = 51.32228009981201, vnew = 147.24503812258416, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10456/: vold = 189.50784868902088, vnew = 40.61317290630245, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10457/: vold = 136.90603555817574, vnew = 67.54589826722668, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10458/: vold = 242.85692057668746, vnew = 56.015594411190044, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10459/: vold = 120.85351071502772, vnew = 90.4127405079789, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1046/: vold = 189.19864385447576, vnew = 69.54660066801665, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10460/: vold = 45.20178813789173, vnew = 157.68023034846502, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10461/: vold = 40.59949141382229, vnew = 183.55637359380165, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10462/: vold = 48.77498608317156, vnew = 198.24395839800042, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10463/: vold = 154.49371968131584, vnew = 24.340293858101294, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10464/: vold = 280.08006215193245, vnew = 32.89936232138317, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10465/: vold = 210.24767970877312, vnew = 30.108251276550906, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10466/: vold = 44.32334628410856, vnew = 110.07069678356311, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10467/: vold = 96.65982126413333, vnew = 151.06551891507326, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10468/: vold = 72.07633107545118, vnew = 170.4879615336543, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10469/: vold = 82.60215231193258, vnew = 126.51177386606696, difference = 13, maxdiff = 0.00011402368545532227
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1047/: vold = 246.93067156873914, vnew = 87.26367193250583, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10470/: vold = 89.24646566152103, vnew = 141.6140747738058, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10471/: vold = 90.20138654652116, vnew = 128.8808662123842, difference = 5, maxdiff = 0.0001074075698852539
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10472/: vold = 131.41136658049126, vnew = 80.14729331293569, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10473/: vold = 125.82419157238134, vnew = 40.63818069149573, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10474/: vold = 78.04703728197553, vnew = 126.95350308037986, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10475/: vold = 317.99137249002825, vnew = 21.605504154598645, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10476/: vold = 79.18423735498284, vnew = 188.67086586851295, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10477/: vold = 87.62814803565091, vnew = 150.64947404950186, difference = 1, maxdiff = 0.00010478496551513672
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10478/: vold = 34.49242409150377, vnew = 129.6999156868444, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10479/: vold = 365.93128852764124, vnew = 73.82963633104245, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1048/: vold = 75.773080827373, vnew = 185.29463266256712, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10480/: vold = 139.00527275996978, vnew = 93.98970696812471, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10481/: vold = 103.90988406645342, vnew = 89.48119194744012, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10482/: vold = 84.39835829161608, vnew = 178.19570776459344, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10483/: vold = 75.08217067637575, vnew = 130.844876404835, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10484/: vold = 195.13664358934997, vnew = 60.50221383837123, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10485/: vold = 101.22360855489454, vnew = 39.9155484731083, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10486/: vold = 106.10122061201746, vnew = 77.75406948429399, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10487/: vold = 351.0901860766941, vnew = 83.54840410060721, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10488/: vold = 162.12147866802763, vnew = 93.46021677811873, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10489/: vold = 268.4092161142955, vnew = 21.161242726674363, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1049/: vold = 304.1386992319958, vnew = 60.25640554575328, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10490/: vold = 208.3004514624589, vnew = 47.19441198379965, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10491/: vold = 49.06204216596247, vnew = 148.1609852634794, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10492/: vold = 260.6498698553087, vnew = 95.07161297464663, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10493/: vold = 197.65398862635948, vnew = 39.46440639963499, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10494/: vold = 80.04727474848204, vnew = 157.22312375058308, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10495/: vold = 251.5691555841549, vnew = 27.228878792835634, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10496/: vold = 55.38942863847849, vnew = 140.16176301117164, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10497/: vold = 122.53340430004546, vnew = 57.06930881007676, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10498/: vold = 20.35316746348907, vnew = 156.28165976645798, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10499/: vold = 82.39128434063885, vnew = 128.51586384457772, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/105/: vold = 151.62461639848692, vnew = 75.29286128467635, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1050/: vold = 150.28912754116513, vnew = 42.320012247362286, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10500/: vold = 237.21049394047296, vnew = 60.35984043999178, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10501/: vold = 75.91895113542304, vnew = 194.7819284373747, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10502/: vold = 143.5311858261327, vnew = 63.876674891436906, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10503/: vold = 205.67152825939374, vnew = 92.74967829125887, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10504/: vold = 81.49792321205442, vnew = 119.17323408928196, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10505/: vold = 183.09873137885208, vnew = 76.44843293181918, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10506/: vold = 70.11081520292686, vnew = 151.0802073774195, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10507/: vold = 195.4082430099111, vnew = 21.138800701909588, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10508/: vold = 247.16791597832554, vnew = 54.559762688390954, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10509/: vold = 36.94550742774214, vnew = 165.7541786041207, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1051/: vold = 68.85967759319965, vnew = 171.35087471590975, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10510/: vold = 171.64512366678747, vnew = 86.67817897234542, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10511/: vold = 82.0704985573999, vnew = 196.07469719903952, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10512/: vold = 134.31354104949455, vnew = 48.54270008487372, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10513/: vold = 83.26614730476186, vnew = 147.9937419494832, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10514/: vold = 79.63046861564963, vnew = 123.6953693026119, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10515/: vold = 244.81805811594455, vnew = 63.155248605919645, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10516/: vold = 237.82886098467563, vnew = 98.77901888581464, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10517/: vold = 182.80772010609638, vnew = 30.935402486444453, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10518/: vold = 96.89079462093693, vnew = 140.2059672708677, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10519/: vold = 50.80554913422834, vnew = 143.58119577556775, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1052/: vold = 238.1625463071679, vnew = 25.95445317779629, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10520/: vold = 119.07807764557833, vnew = 59.66503879149642, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10521/: vold = 157.16624726829497, vnew = 88.81929943310969, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10522/: vold = 49.59776335728538, vnew = 185.78791443469726, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10523/: vold = 141.15783190515094, vnew = 42.98325176447183, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10524/: vold = 48.976248822219326, vnew = 154.54728922717595, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10525/: vold = 89.66405743800891, vnew = 185.84539909330664, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10526/: vold = 127.0573836626611, vnew = 76.62558420434252, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10527/: vold = 48.692528776037605, vnew = 195.7561387887783, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10528/: vold = 23.481380636803706, vnew = 185.24969924074628, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10529/: vold = 120.24604739982333, vnew = 60.11649991653314, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1053/: vold = 89.33449436842892, vnew = 152.5696558199013, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10530/: vold = 119.34864004554858, vnew = 87.4182817340048, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10531/: vold = 320.6425290221829, vnew = 88.81607831804803, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10532/: vold = 44.3153353926076, vnew = 118.88869834126159, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10533/: vold = 109.35619210857591, vnew = 49.23354491250241, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10534/: vold = 24.55259083701107, vnew = 141.23045742147477, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10535/: vold = 47.344231366424566, vnew = 176.1252093297174, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10536/: vold = 195.02250760522674, vnew = 91.43409993087886, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10537/: vold = 24.014992447159337, vnew = 114.60574744970535, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10538/: vold = 261.56832239024476, vnew = 98.3443369887929, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10539/: vold = 92.03046999863687, vnew = 104.89555855363308, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1054/: vold = 102.83307290833072, vnew = 98.91874537904529, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10540/: vold = 70.25857557043396, vnew = 176.37517821412283, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10541/: vold = 230.0238859567356, vnew = 93.67966684782135, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10542/: vold = 54.69838721716802, vnew = 108.98504004295299, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10543/: vold = 143.08583399841575, vnew = 75.50714748921521, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10544/: vold = 169.4500603343613, vnew = 78.48751998745932, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10545/: vold = 33.898591651627505, vnew = 127.77115961212576, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10546/: vold = 226.80353877482924, vnew = 43.527091884287586, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10547/: vold = 81.01714337226757, vnew = 125.81158876969528, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10548/: vold = 81.49507352783338, vnew = 198.0165149281592, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10549/: vold = 129.43319304590403, vnew = 64.36114087673522, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1055/: vold = 48.17926024273754, vnew = 119.58600212757912, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10550/: vold = 25.097704785889285, vnew = 191.7548953563587, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10551/: vold = 93.97395686767616, vnew = 109.6999311607886, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10552/: vold = 106.13644492666305, vnew = 22.083429884817384, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10553/: vold = 140.46933042954302, vnew = 46.14586195336578, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10554/: vold = 206.88612714507352, vnew = 55.07262273071362, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10555/: vold = 97.58042875970438, vnew = 117.38467061978157, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10556/: vold = 195.72170880698442, vnew = 46.23739473150094, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10557/: vold = 42.6393004374251, vnew = 128.6843916762868, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10558/: vold = 143.70992054869475, vnew = 95.13822043576651, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10559/: vold = 173.39666558019348, vnew = 21.2353300544153, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1056/: vold = 57.093211979909135, vnew = 149.3355687394414, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10560/: vold = 259.7646549381972, vnew = 50.98259801303608, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10561/: vold = 73.30653668290434, vnew = 118.13901190598412, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10562/: vold = 39.15337510312387, vnew = 134.1763969377085, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10563/: vold = 283.49749615395854, vnew = 76.77819402812824, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10564/: vold = 87.09708119928762, vnew = 156.60347431169268, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10565/: vold = 53.23973703105886, vnew = 127.76216302379424, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10566/: vold = 148.24064269619225, vnew = 40.62752064041096, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10567/: vold = 60.37116934122562, vnew = 171.7400128720313, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10568/: vold = 51.32312534975087, vnew = 198.0538704129284, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10569/: vold = 35.65151219526712, vnew = 178.28961170512048, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1057/: vold = 112.15163208470432, vnew = 51.23879159479952, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10570/: vold = 183.75847477461465, vnew = 94.16740074365903, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10571/: vold = 51.46621504425267, vnew = 198.3147389623203, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10572/: vold = 91.94485236388516, vnew = 130.83229954180769, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10573/: vold = 99.17257160605506, vnew = 131.08271161898446, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10574/: vold = 34.687563830140625, vnew = 124.06961659681296, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10575/: vold = 119.75060712525199, vnew = 84.51060588545835, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10576/: vold = 58.52897597196811, vnew = 130.82576952354367, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10577/: vold = 86.41781347574677, vnew = 100.74906982168172, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10578/: vold = 66.95362046096865, vnew = 160.09127392902312, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10579/: vold = 329.23149849915296, vnew = 85.5322707315734, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1058/: vold = 86.93703484952198, vnew = 126.77335261297698, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10580/: vold = 109.04611053446011, vnew = 63.96975928567716, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10581/: vold = 88.46454602387699, vnew = 146.0689676752942, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10582/: vold = 211.91138725327434, vnew = 99.22316650291079, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10583/: vold = 235.61872814325906, vnew = 78.31444378603302, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10584/: vold = 71.95097321813772, vnew = 100.97187732323187, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10585/: vold = 58.37820724883233, vnew = 156.3182370926984, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10586/: vold = 247.55999580333093, vnew = 54.94328295530693, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10587/: vold = 194.88785173667745, vnew = 94.60741385268571, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10588/: vold = 174.72392461141885, vnew = 62.67808897387998, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10589/: vold = 242.70589384017424, vnew = 98.84912651102786, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1059/: vold = 355.256485525824, vnew = 22.271654896213605, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10590/: vold = 310.2544353307233, vnew = 77.0217290985608, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10591/: vold = 15.43552064720753, vnew = 152.24303335970365, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10592/: vold = 157.06300988526667, vnew = 46.59597954504136, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10593/: vold = 225.09613880958165, vnew = 80.25459622247848, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10594/: vold = 61.92449455290661, vnew = 126.5502801888861, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10595/: vold = 359.09909688609633, vnew = 33.971542011296634, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10596/: vold = 82.23177096004318, vnew = 104.61991999980414, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10597/: vold = 73.29611124832708, vnew = 143.86252662955098, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10598/: vold = 285.3038979544806, vnew = 31.766213028957768, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10599/: vold = 60.14993419032775, vnew = 131.9033722621941, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/106/: vold = 45.24742635830241, vnew = 103.43090568978455, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/1060/: vold = 209.58891545918647, vnew = 68.29223981034997, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10600/: vold = 191.7926823609335, vnew = 86.4249501859178, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10601/: vold = 113.16917962204536, vnew = 51.18892694486452, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10602/: vold = 66.4600282934599, vnew = 154.52877347194752, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10603/: vold = 129.12282624616438, vnew = 78.88115527235217, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10604/: vold = 77.43383515921525, vnew = 132.8021683948511, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10605/: vold = 71.1274576027008, vnew = 153.9537631404106, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10606/: vold = 191.86766492165648, vnew = 61.92553838450364, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10607/: vold = 153.56633139859466, vnew = 79.32369494866609, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10608/: vold = 99.78109354926372, vnew = 105.81930906024752, difference = 0, maxdiff = 0.0
/mnt/Drive2/ivan_kevin/samples_extended_copy/Dataset/10609/: vold = 228.9599035436001, vnew = 65.69784758175618, difference = 0, maxdiff = 0.0
